,tweets_is_quote_status,tweets_favorite_count,tweets_user_friends_count,tweets_user_followers_count,tweets_user_favourites_count,tweets_user_geo_enabled,tweets_user_statuses_count,tweets_user_profile_use_background_image,tweets_user_has_extended_profile,tweets_user_default_profile_image,deets_possibly_sensitive,deets_reply_count,deets_like_count,deets_quote_count,users_verified,users_protected,users_followers_count,users_following_count,users_tweet_count,users_listed_count,deets_text_character_length,users_description_character_length,tweets_user_profile_background_color_F5F8FA,tweets_user_profile_background_color_C0DEED,tweets_user_profile_background_color_000000,tweets_user_profile_text_color_333333,tweets_user_profile_text_color_000000,tweets_user_profile_text_color_666666,retweet_class
482,False,0,3755,2091,166952,True,169148,True,True,True,False,0.0,0.0,0.0,False,False,2095.0,3755.0,169427.0,10.0,140.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
483,False,23,807,1941,320593,True,43675,False,True,False,False,2.0,23.0,0.0,False,False,1966.0,806.0,43754.0,38.0,257.0,149.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
484,False,0,5001,4284,6,False,11651,True,False,True,False,0.0,0.0,0.0,False,False,4284.0,5000.0,11651.0,229.0,140.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
485,False,1,1687,2846,1019,False,7368,True,False,True,False,0.0,1.0,0.0,False,False,2853.0,1654.0,7446.0,89.0,190.0,132.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
486,False,0,2498,1677,10551,False,12987,False,False,False,False,0.0,0.0,0.0,False,False,1681.0,2499.0,12987.0,143.0,140.0,132.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
487,False,13,368,9589,3987,False,31693,True,False,False,False,4.0,13.0,0.0,False,False,9590.0,369.0,31722.0,286.0,125.0,130.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
488,False,0,1497,1384,4408,False,8880,True,False,False,False,0.0,0.0,0.0,False,False,1383.0,1497.0,8880.0,22.0,140.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
489,False,0,3594,1800,128117,False,121997,True,False,True,False,0.0,0.0,0.0,False,False,1796.0,3603.0,122369.0,0.0,140.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
490,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,267.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
491,False,1,6,5156,5,False,44383,False,False,False,False,0.0,1.0,0.0,False,False,5168.0,6.0,44403.0,39.0,162.0,159.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
492,False,1,699,8137,3694,False,17594,True,True,True,False,0.0,1.0,0.0,False,False,8140.0,699.0,17607.0,86.0,272.0,154.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
493,False,0,3577,2907,166789,True,58839,False,False,False,False,0.0,0.0,0.0,False,False,2905.0,3575.0,58860.0,10.0,140.0,160.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
494,False,1,6,5156,5,False,44383,False,False,False,False,0.0,1.0,0.0,False,False,5168.0,6.0,44403.0,39.0,171.0,159.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
495,False,0,4980,3421,51627,False,189656,True,False,False,False,0.0,0.0,0.0,False,False,3417.0,4981.0,190032.0,55.0,139.0,93.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
496,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,247.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
497,False,0,4999,1217,51643,False,45168,True,False,True,False,0.0,0.0,0.0,False,False,1216.0,4998.0,45170.0,147.0,140.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
498,False,8,517,1053,1381,True,1837,False,False,False,False,0.0,8.0,1.0,False,False,1055.0,517.0,1843.0,24.0,298.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
499,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,266.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
500,False,0,88,1025,29423,True,28961,True,True,False,False,0.0,0.0,0.0,False,False,1024.0,88.0,28962.0,12.0,140.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
501,False,0,796,1692,53,False,400387,True,False,True,False,1.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,257.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
502,False,0,2964,1391,272609,False,176974,False,False,False,False,0.0,0.0,0.0,False,False,1388.0,2969.0,177223.0,36.0,98.0,104.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
503,False,0,2712,2750,9099,True,45541,True,True,False,False,0.0,0.0,0.0,False,False,2750.0,2712.0,45552.0,2.0,140.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
504,False,0,9622,9171,56130,False,102837,True,False,True,False,0.0,0.0,0.0,False,False,9172.0,9622.0,102842.0,119.0,140.0,81.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
505,False,0,7328,7098,35434,False,64220,True,True,True,False,0.0,0.0,0.0,False,False,7092.0,7334.0,64222.0,87.0,140.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
506,False,1,5001,1774,66631,True,20091,False,True,False,False,1.0,1.0,0.0,False,False,1776.0,5001.0,20105.0,22.0,132.0,159.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
507,False,0,4499,5624,10508,True,34832,True,True,False,False,0.0,0.0,0.0,False,False,5623.0,4499.0,34837.0,27.0,140.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
508,False,0,796,1692,53,False,400387,True,False,True,False,1.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,303.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
509,False,0,3540,4457,12,False,11368,True,False,True,False,0.0,0.0,0.0,False,False,4458.0,3540.0,11372.0,154.0,106.0,143.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
510,False,1,699,8137,3694,False,17594,True,True,True,False,0.0,1.0,0.0,False,False,8140.0,699.0,17607.0,86.0,225.0,154.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
511,True,0,4997,2395,27133,True,50293,True,True,False,False,0.0,0.0,0.0,False,False,2397.0,4998.0,50332.0,97.0,139.0,160.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
512,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,285.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
513,False,0,1605,1230,113799,True,57001,True,False,True,False,0.0,0.0,0.0,False,False,1230.0,1605.0,57066.0,63.0,139.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
514,False,0,4998,4206,325276,True,248589,True,True,False,False,0.0,0.0,0.0,False,False,4202.0,4998.0,248562.0,167.0,140.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
515,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,266.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
516,False,0,7888,9286,44,False,50151,True,False,False,False,0.0,0.0,0.0,False,False,9286.0,7886.0,50151.0,216.0,125.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
517,False,0,3233,1172,503,False,54511,False,True,False,False,0.0,0.0,0.0,False,False,1171.0,3230.0,54531.0,90.0,296.0,155.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
518,False,0,1023,2679,5795,False,5431,True,True,False,False,0.0,0.0,0.0,False,False,2679.0,1024.0,5431.0,53.0,140.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,False,0,6363,6088,6747,False,43786,False,False,False,False,0.0,0.0,0.0,False,False,6088.0,6365.0,43808.0,1.0,140.0,155.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
520,False,3,44,1549,16458,False,27846,True,False,False,False,0.0,3.0,0.0,False,False,1547.0,44.0,27936.0,19.0,274.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,False,0,154,1562,3838,False,5359,False,True,False,False,0.0,0.0,0.0,False,False,1563.0,156.0,5360.0,43.0,205.0,157.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
522,False,10,847,1892,4303,False,7119,True,False,False,False,0.0,10.0,0.0,False,False,1893.0,847.0,7119.0,51.0,213.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
523,True,0,269,2211,5643,True,5116,True,True,True,False,0.0,0.0,0.0,False,False,2212.0,269.0,5116.0,41.0,116.0,62.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
524,True,0,1161,1886,20983,True,10147,True,False,False,False,0.0,0.0,0.0,False,False,1887.0,1162.0,10153.0,29.0,139.0,125.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
525,False,0,1935,1353,1516,True,11787,True,False,False,False,0.0,0.0,0.0,False,False,1353.0,1935.0,11787.0,658.0,98.0,160.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
526,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,260.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
527,False,0,3508,4746,34228,True,37786,True,True,True,False,0.0,0.0,0.0,False,False,4743.0,3507.0,37813.0,18.0,132.0,139.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
528,False,0,2353,1534,139665,True,97381,True,True,True,False,0.0,0.0,0.0,False,False,1534.0,2353.0,97546.0,2.0,140.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
529,False,0,1469,2727,17058,True,14825,True,False,True,False,0.0,0.0,0.0,False,False,2728.0,1470.0,14823.0,111.0,98.0,151.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
530,False,0,371,1431,2518,False,13187,False,True,False,False,0.0,0.0,0.0,False,False,1432.0,371.0,13215.0,37.0,98.0,59.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
531,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,288.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
532,False,0,1774,2636,136,True,121104,True,True,False,False,0.0,0.0,0.0,False,False,2634.0,1773.0,121113.0,10.0,99.0,129.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
533,False,0,7272,7483,1158,True,61971,True,True,False,False,0.0,0.0,0.0,False,False,7480.0,7269.0,61991.0,16.0,117.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,False,1,296,2296,1853,True,2635,False,True,False,False,0.0,1.0,0.0,False,False,2296.0,297.0,2636.0,138.0,187.0,157.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
535,False,0,132,1588,156359,True,38726,True,False,True,False,0.0,0.0,0.0,False,False,1589.0,132.0,38726.0,8.0,140.0,86.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
536,False,0,678,7864,41304,False,18375,False,False,False,False,0.0,0.0,0.0,False,False,7870.0,677.0,18524.0,439.0,140.0,74.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
537,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,235.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
538,False,0,4696,4313,56530,False,45756,False,False,False,False,0.0,0.0,0.0,False,False,4324.0,4712.0,46032.0,3.0,140.0,84.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
539,False,0,4849,4230,160938,False,129080,False,False,False,False,0.0,0.0,0.0,False,False,4230.0,4847.0,129115.0,82.0,140.0,41.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
540,False,0,2232,1690,2434,True,6656,True,False,False,False,0.0,0.0,0.0,False,False,1689.0,2233.0,6656.0,112.0,139.0,154.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
541,False,0,1502,2309,18517,True,27869,True,True,True,False,0.0,0.0,0.0,False,False,2310.0,1501.0,27879.0,6.0,30.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
542,False,0,4442,6696,5873,True,101919,True,True,False,False,0.0,0.0,0.0,True,False,6696.0,4446.0,101954.0,462.0,302.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
543,False,0,929,2678,175664,False,174169,False,False,False,False,0.0,0.0,0.0,False,False,2681.0,929.0,174395.0,0.0,140.0,154.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
544,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,300.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
545,False,0,8191,7884,184182,True,189685,True,True,True,False,0.0,0.0,0.0,False,False,7891.0,8216.0,190398.0,0.0,140.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
546,False,0,4756,3282,15858,False,28476,False,False,False,False,0.0,0.0,0.0,False,False,3282.0,4756.0,28498.0,29.0,140.0,129.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
547,False,1,3117,4609,112,False,8507,True,False,False,False,0.0,1.0,1.0,False,False,4609.0,3117.0,8507.0,236.0,273.0,155.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
548,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,270.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
549,False,0,494,2365,2511,True,168143,True,True,False,False,0.0,0.0,0.0,False,False,2365.0,495.0,168136.0,63.0,140.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,270.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
551,False,0,2,3531,267,False,524790,True,False,True,False,0.0,0.0,0.0,False,False,3533.0,2.0,525036.0,44.0,104.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
552,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,296.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
553,False,0,159,1036,3282,False,7407,True,True,True,False,0.0,0.0,0.0,False,False,1035.0,158.0,7418.0,18.0,80.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
554,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,278.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
555,False,0,179,1402,117983,False,136754,True,False,True,False,0.0,0.0,0.0,False,False,1403.0,179.0,136961.0,14.0,140.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
556,False,0,6209,5662,102326,False,133193,True,False,True,False,0.0,0.0,0.0,False,False,5662.0,6214.0,133217.0,20.0,140.0,104.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
557,False,0,4885,1604,37158,True,53436,False,True,False,False,0.0,0.0,0.0,False,False,1605.0,4891.0,53504.0,13.0,140.0,104.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
558,False,0,1276,3112,6475,True,8704,True,False,True,False,0.0,0.0,0.0,False,False,3108.0,1275.0,8705.0,64.0,140.0,158.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
559,False,1,4143,3721,9195,False,12428,False,False,False,False,0.0,1.0,0.0,False,False,3718.0,4143.0,12428.0,188.0,219.0,78.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
560,False,0,883,1376,7914,False,56298,False,False,False,False,0.0,0.0,0.0,False,False,1377.0,882.0,56299.0,11.0,67.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
561,False,1,796,1692,53,False,400387,True,False,True,False,0.0,1.0,0.0,False,False,1689.0,796.0,401854.0,46.0,249.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
562,False,0,5001,4322,222919,False,679506,True,True,False,False,0.0,0.0,0.0,False,False,4319.0,5001.0,679713.0,257.0,140.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
563,False,1,1848,3981,35967,False,26855,False,False,False,False,0.0,1.0,0.0,False,False,3984.0,1847.0,26861.0,118.0,279.0,154.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
564,False,0,4995,4281,27112,True,59758,True,True,True,False,0.0,0.0,0.0,False,False,4275.0,4993.0,59781.0,5.0,140.0,138.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
565,False,0,2114,1326,90538,False,24682,True,False,True,False,0.0,0.0,0.0,False,False,1328.0,2115.0,24751.0,0.0,140.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
566,False,0,1751,1737,0,False,79273,True,False,False,False,0.0,0.0,0.0,False,False,1738.0,1751.0,79276.0,40.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
567,False,0,3768,3551,97430,True,156984,True,False,False,False,0.0,0.0,0.0,False,False,3551.0,3769.0,157001.0,72.0,140.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,252.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
569,False,0,2406,2128,53857,False,27236,True,True,True,False,0.0,0.0,0.0,False,False,2128.0,2407.0,27311.0,0.0,140.0,148.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
570,False,0,1631,1429,9242,False,2203,True,False,True,False,0.0,0.0,0.0,False,False,1467.0,1665.0,2204.0,0.0,140.0,156.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
571,True,0,1222,1025,126082,False,92543,True,True,True,False,0.0,0.0,0.0,False,False,1022.0,1223.0,92922.0,2.0,140.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
572,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,284.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
573,False,0,7397,7410,22764,False,114753,False,True,False,False,0.0,0.0,0.0,False,False,7407.0,7395.0,114790.0,59.0,265.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
574,False,4,684,1118,15305,True,2498,True,False,False,False,0.0,4.0,0.0,False,False,1119.0,684.0,2498.0,12.0,97.0,79.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
575,False,0,4997,2922,18369,False,70334,False,True,False,False,0.0,0.0,0.0,False,False,2920.0,4996.0,70349.0,135.0,140.0,153.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
576,False,0,4300,4303,122165,False,60371,True,False,True,False,0.0,0.0,0.0,False,False,4306.0,4310.0,60388.0,19.0,140.0,144.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
577,False,0,2941,5097,2234,False,4359,True,False,True,False,0.0,0.0,0.0,False,False,5092.0,2941.0,4365.0,12.0,103.0,153.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
578,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,284.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
579,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,296.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
580,False,0,24,1179,34,False,605943,False,False,False,False,0.0,0.0,0.0,False,False,1179.0,24.0,605971.0,326.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
581,False,0,24,1179,34,False,605943,False,False,False,False,0.0,0.0,0.0,False,False,1179.0,24.0,605971.0,326.0,109.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
582,False,1,921,8005,8094,True,16258,True,True,False,False,0.0,1.0,0.0,False,False,8002.0,921.0,16258.0,97.0,144.0,111.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
583,False,0,4825,3238,178327,False,49961,True,False,True,False,0.0,0.0,0.0,False,False,3235.0,4825.0,50018.0,22.0,140.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
584,False,0,1951,1735,14287,False,11781,True,False,True,False,0.0,0.0,0.0,False,False,1744.0,1962.0,11835.0,9.0,140.0,131.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
585,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,296.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
586,True,0,678,1145,12023,True,35190,True,False,True,False,0.0,0.0,0.0,False,False,1145.0,678.0,35284.0,151.0,139.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
587,False,0,1156,1033,438,False,9527,True,False,True,False,0.0,0.0,0.0,False,False,1033.0,1158.0,9553.0,0.0,140.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
588,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,272.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
589,False,0,2,3531,267,False,524790,True,False,True,False,0.0,0.0,0.0,False,False,3533.0,2.0,525036.0,44.0,140.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
590,False,0,2,3531,267,False,524790,True,False,True,False,0.0,0.0,0.0,False,False,3533.0,2.0,525036.0,44.0,140.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
591,False,5,333,2961,12023,False,10240,True,True,False,False,0.0,5.0,1.0,True,False,2960.0,333.0,10241.0,285.0,143.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
592,False,0,771,1475,69880,False,77119,True,True,True,False,0.0,0.0,0.0,False,False,1481.0,771.0,77168.0,36.0,140.0,146.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
593,False,0,1469,2857,55,False,33820,True,False,True,False,0.0,0.0,0.0,False,False,2858.0,1469.0,33804.0,83.0,187.0,133.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
594,False,0,796,1692,53,False,400387,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,277.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
595,False,0,4493,4392,404,False,84838,True,False,True,False,0.0,0.0,0.0,False,False,4392.0,4491.0,84931.0,42.0,140.0,160.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
596,False,0,2391,1241,71221,True,45899,True,True,True,False,0.0,0.0,0.0,False,False,1245.0,2394.0,45980.0,0.0,140.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
597,False,0,3491,3103,108585,True,116626,True,True,True,False,0.0,0.0,0.0,False,False,3107.0,3501.0,116867.0,6.0,140.0,153.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
598,False,0,796,1692,53,False,400388,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,267.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
599,False,0,2563,1423,24704,False,11653,True,False,True,False,0.0,0.0,0.0,False,False,1477.0,2686.0,12183.0,1.0,140.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
600,False,0,796,1692,53,False,400388,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,287.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
601,False,0,4979,3101,48801,False,40150,True,False,True,False,0.0,0.0,0.0,False,False,3112.0,4987.0,40229.0,2.0,140.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
602,False,0,2185,2380,158028,True,85744,True,False,True,False,0.0,0.0,0.0,False,False,2378.0,2185.0,85797.0,5.0,140.0,35.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
603,False,0,841,1047,72644,True,274523,True,True,False,False,0.0,0.0,0.0,False,False,1047.0,840.0,274566.0,92.0,140.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
604,False,0,3357,5374,398,False,787067,True,False,False,False,0.0,0.0,0.0,False,False,5368.0,3357.0,787983.0,49.0,157.0,106.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
605,False,0,796,1692,53,False,400388,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,279.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
606,False,0,4290,4757,168541,False,189650,False,False,False,False,0.0,0.0,0.0,False,False,4756.0,4288.0,189632.0,43.0,140.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
607,False,0,3068,1829,205505,True,174876,True,False,False,False,0.0,0.0,0.0,False,False,1831.0,3069.0,175029.0,5.0,140.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,False,0,796,1692,53,False,400388,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,286.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
609,False,1,1687,2846,1019,False,7368,True,False,True,False,0.0,1.0,0.0,False,False,2853.0,1654.0,7446.0,89.0,154.0,132.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
610,False,0,796,1692,53,False,400388,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,298.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
611,False,0,4999,1838,33974,False,28782,True,False,True,False,0.0,0.0,0.0,False,False,1837.0,5000.0,28791.0,3.0,140.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
612,False,0,796,1692,53,False,400388,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,283.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
613,False,0,796,1692,53,False,400388,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,245.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
614,False,0,1549,1319,38577,True,16542,True,False,False,False,0.0,0.0,0.0,False,False,1321.0,1550.0,16559.0,2.0,140.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
615,False,0,932,1383,25,False,170661,True,False,True,False,0.0,0.0,0.0,False,False,1384.0,932.0,170738.0,95.0,132.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
616,False,0,796,1692,53,False,400388,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,249.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
617,False,0,2249,1426,52800,False,53251,True,False,True,False,0.0,0.0,0.0,False,False,1436.0,2252.0,53532.0,0.0,140.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
618,False,0,3153,7303,21566,True,21177,True,False,False,False,0.0,0.0,0.0,False,False,7305.0,3162.0,21198.0,111.0,140.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,False,0,872,1089,323,True,17011,True,False,False,False,0.0,0.0,0.0,False,False,1089.0,873.0,17011.0,20.0,197.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,False,0,4000,2452,42726,True,49381,False,True,False,False,0.0,0.0,0.0,False,False,2451.0,4005.0,49475.0,6.0,140.0,160.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
621,False,0,3519,3153,504,False,34798,True,False,True,False,0.0,0.0,0.0,False,False,3156.0,3518.0,34912.0,48.0,140.0,104.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
